n_points_in       x_min       y_min       z_min       x_max       y_max       z_max      dx_out      dy_out      dz_out
       21822  1152.77000    71.07100     0.00000 25779.70000  9926.20000     1.00000     9.47609     9.47609     1.00000
x(m)        y(m)        z(m)        q(m^2/s)
 25628.10000  8334.22000     0.00000     0.00000
 25703.90000  8334.22000     0.00000   272.87340
 25779.70000  8334.22000     0.00000   269.60770
  7642.87000  8334.22000     0.00000     0.00000
  7661.42000  8334.22000     0.00000     0.00000
  7737.23000  8334.22000     0.00000     0.00000
  7621.86000  8370.47000     0.00000     0.00000
  9025.97000  8410.03000     0.00000   128.66600
  9101.78000  8410.03000     0.00000   130.13950
  9177.59000  8410.03000     0.00000    43.62890
  9253.40000  8410.03000     0.00000   142.60980
  9329.21000  8410.03000     0.00000   156.66280
  9405.02000  8410.03000     0.00000   144.94220
  9480.83000  8410.03000     0.00000   149.00310
  9556.64000  8410.03000     0.00000   163.47770
  9632.44000  8410.03000     0.00000   167.85880
  9708.25000  8410.03000     0.00000   162.72140
  9784.06000  8410.03000     0.00000   165.64680
  9859.87000  8410.03000     0.00000   168.98030
  9935.68000  8410.03000     0.00000   178.04870
 10011.50000  8410.03000     0.00000   180.20750
 10087.30000  8410.03000     0.00000   184.47770
 10163.10000  8410.03000     0.00000   180.01460
 10238.90000  8410.03000     0.00000   183.00730
 10314.70000  8410.03000     0.00000   176.12980
 10390.50000  8410.03000     0.00000   176.65720
 10466.30000  8410.03000     0.00000   142.17520
 10542.10000  8410.03000     0.00000   189.10390
 10618.00000  8410.03000     0.00000   173.16930
 10693.80000  8410.03000     0.00000     0.00000
 10769.60000  8410.03000     0.00000   152.17700
 10845.40000  8410.03000     0.00000   174.87500
 10921.20000  8410.03000     0.00000   196.59210
 10997.00000  8410.03000     0.00000   200.29300
 11072.80000  8410.03000     0.00000   170.12560
 11148.60000  8410.03000     0.00000     0.00000
 11224.40000  8410.03000     0.00000     0.00000
 11300.20000  8410.03000     0.00000   157.17980
 11376.00000  8410.03000     0.00000   156.33880
 11451.90000  8410.03000     0.00000     0.00000
 11527.70000  8410.03000     0.00000     0.00000
 11603.50000  8410.03000     0.00000   161.96120
 11679.30000  8410.03000     0.00000   161.02000
 11755.10000  8410.03000     0.00000   162.00830
 11830.90000  8410.03000     0.00000   187.60830
 11906.70000  8410.03000     0.00000   190.36490
 11982.50000  8410.03000     0.00000     0.00000
 12058.30000  8410.03000     0.00000   162.06710
 12134.10000  8410.03000     0.00000   161.85210
 12209.90000  8410.03000     0.00000   162.30970
 12285.80000  8410.03000     0.00000     0.00000
 12361.60000  8410.03000     0.00000     0.00000
 12437.40000  8410.03000     0.00000     0.00000
 12513.20000  8410.03000     0.00000   180.03250
 12589.00000  8410.03000     0.00000   189.33380
 12664.80000  8410.03000     0.00000   202.90280
 12740.60000  8410.03000     0.00000   204.21200
 12816.40000  8410.03000     0.00000   213.92270
 12892.20000  8410.03000     0.00000   218.78580
 12968.00000  8410.03000     0.00000   217.81590
 13043.80000  8410.03000     0.00000   202.98840
 13119.60000  8410.03000     0.00000   212.09820
 13195.50000  8410.03000     0.00000   202.12990
 13271.30000  8410.03000     0.00000   210.64710
 13347.10000  8410.03000     0.00000   238.71550
 13422.90000  8410.03000     0.00000   238.00180
 13498.70000  8410.03000     0.00000   233.05940
 13574.50000  8410.03000     0.00000   229.12970
 13650.30000  8410.03000     0.00000     0.00000
 13726.10000  8410.03000     0.00000     0.00000
 13801.90000  8410.03000     0.00000     0.00000
 13877.70000  8410.03000     0.00000     0.00000
 13953.50000  8410.03000     0.00000   219.93680
 14029.30000  8410.03000     0.00000   217.57360
 14105.20000  8410.03000     0.00000   216.96570
 14181.00000  8410.03000     0.00000     0.00000
 14256.80000  8410.03000     0.00000     0.00000
 14332.60000  8410.03000     0.00000     0.00000
 14408.40000  8410.03000     0.00000     0.00000
 14484.20000  8410.03000     0.00000     0.00000
 14560.00000  8410.03000     0.00000     0.00000
 14635.80000  8410.03000     0.00000     0.00000
 14711.60000  8410.03000     0.00000     0.00000
 14787.40000  8410.03000     0.00000   253.90440
 14863.20000  8410.03000     0.00000   254.25810
 14939.10000  8410.03000     0.00000     0.00000
 15014.90000  8410.03000     0.00000     0.00000
 15090.70000  8410.03000     0.00000     0.00000
 15166.50000  8410.03000     0.00000     0.00000
 15242.30000  8410.03000     0.00000   224.67280
 15318.10000  8410.03000     0.00000   236.73420
 15393.90000  8410.03000     0.00000   247.71610
 15469.70000  8410.03000     0.00000   247.91670
 15545.50000  8410.03000     0.00000     0.00000
 15621.30000  8410.03000     0.00000     0.00000
 15697.10000  8410.03000     0.00000   232.27130
 15773.00000  8410.03000     0.00000   236.51450
 15848.80000  8410.03000     0.00000   240.48650
 15924.60000  8410.03000     0.00000   239.44010
 16000.40000  8410.03000     0.00000     0.00000
 16076.20000  8410.03000     0.00000   239.17060
 16152.00000  8410.03000     0.00000     0.00000
 16227.80000  8410.03000     0.00000     0.00000
 16303.60000  8410.03000     0.00000   106.73680
 16379.40000  8410.03000     0.00000     0.00000
 16455.20000  8410.03000     0.00000   122.81540
 16531.00000  8410.03000     0.00000     0.00000
 16606.80000  8410.03000     0.00000     0.00000
 16682.70000  8410.03000     0.00000     0.00000
 16758.50000  8410.03000     0.00000     0.00000
 16834.30000  8410.03000     0.00000     0.00000
 16910.10000  8410.03000     0.00000   252.58330
 16985.90000  8410.03000     0.00000   253.46150
 17061.70000  8410.03000     0.00000   126.52070
 17137.50000  8410.03000     0.00000     0.00000
 17213.30000  8410.03000     0.00000   118.32160
 17289.10000  8410.03000     0.00000   253.69310
 17364.90000  8410.03000     0.00000   253.08280
 17440.70000  8410.03000     0.00000   243.83410
 17516.60000  8410.03000     0.00000   100.53080
 17592.40000  8410.03000     0.00000   100.94360
 17668.20000  8410.03000     0.00000   226.87650
 17744.00000  8410.03000     0.00000   236.16930
 17895.60000  8410.03000     0.00000   153.87760
 17971.40000  8410.03000     0.00000   150.66230
 18198.80000  8410.03000     0.00000   268.45040
 18274.60000  8410.03000     0.00000   267.57070
 18350.40000  8410.03000     0.00000   101.54210
 18426.30000  8410.03000     0.00000   101.30880
 18502.10000  8410.03000     0.00000   101.34000
 18577.90000  8410.03000     0.00000   163.44160
 18653.70000  8410.03000     0.00000   165.63270
 18729.50000  8410.03000     0.00000   235.97680
 18805.30000  8410.03000     0.00000   137.71670
 18881.10000  8410.03000     0.00000   135.33580
 18956.90000  8410.03000     0.00000   219.56340
 19032.70000  8410.03000     0.00000    99.44670
 19108.50000  8410.03000     0.00000    97.55960
 19184.30000  8410.03000     0.00000    96.44720
 19260.20000  8410.03000     0.00000   238.76610
 19336.00000  8410.03000     0.00000   235.07800
 19411.80000  8410.03000     0.00000     0.00000
 19487.60000  8410.03000     0.00000     0.00000
 19563.40000  8410.03000     0.00000   133.14080
 19639.20000  8410.03000     0.00000   132.92100
 19715.00000  8410.03000     0.00000   133.59750
 19790.80000  8410.03000     0.00000   133.45600
 19866.60000  8410.03000     0.00000     0.00000
 19942.40000  8410.03000     0.00000     0.00000
 20018.20000  8410.03000     0.00000   227.31800
 20094.00000  8410.03000     0.00000     0.00000
 20169.90000  8410.03000     0.00000     0.00000
 20245.70000  8410.03000     0.00000   227.58350
 20321.50000  8410.03000     0.00000   225.30760
 20397.30000  8410.03000     0.00000     0.00000
 20473.10000  8410.03000     0.00000   236.77950
 20548.90000  8410.03000     0.00000   107.05120
 20624.70000  8410.03000     0.00000   250.70070
 20700.50000  8410.03000     0.00000   252.55490
 20776.30000  8410.03000     0.00000     0.00000
 20852.10000  8410.03000     0.00000   111.21930
 20927.90000  8410.03000     0.00000   110.85810
 21003.80000  8410.03000     0.00000     0.00000
 21079.60000  8410.03000     0.00000     0.00000
 21155.40000  8410.03000     0.00000     0.00000
 21231.20000  8410.03000     0.00000     0.00000
 21307.00000  8410.03000     0.00000   224.62380
 21382.80000  8410.03000     0.00000     0.00000
 21458.60000  8410.03000     0.00000     0.00000
 21534.40000  8410.03000     0.00000     0.00000
 21610.20000  8410.03000     0.00000    90.11250
 21686.00000  8410.03000     0.00000    88.17200
 21761.80000  8410.03000     0.00000     0.00000
 21837.60000  8410.03000     0.00000     0.00000
 21913.50000  8410.03000     0.00000     0.00000
 21989.30000  8410.03000     0.00000     0.00000
 22065.10000  8410.03000     0.00000   262.84470
 22140.90000  8410.03000     0.00000   262.69780
 22216.70000  8410.03000     0.00000   135.13720
 22292.50000  8410.03000     0.00000   135.44390
 22368.30000  8410.03000     0.00000   257.49170
 22444.10000  8410.03000     0.00000   256.73080
 22519.90000  8410.03000     0.00000     0.00000
 22595.70000  8410.03000     0.00000     0.00000
 22671.50000  8410.03000     0.00000     0.00000
 22747.40000  8410.03000     0.00000     0.00000
 22823.20000  8410.03000     0.00000     0.00000
 22899.00000  8410.03000     0.00000     0.00000
 22974.80000  8410.03000     0.00000     0.00000
 23050.60000  8410.03000     0.00000     0.00000
 23126.40000  8410.03000     0.00000     0.00000
 23202.20000  8410.03000     0.00000     0.00000
 23278.00000  8410.03000     0.00000   261.41040
 23353.80000  8410.03000     0.00000     0.00000
 23429.60000  8410.03000     0.00000     0.00000
 23505.40000  8410.03000     0.00000     0.00000
 23581.20000  8410.03000     0.00000     0.00000
 23657.10000  8410.03000     0.00000     0.00000
 23732.90000  8410.03000     0.00000     0.00000
 23808.70000  8410.03000     0.00000     0.00000
 23884.50000  8410.03000     0.00000     0.00000
 23960.30000  8410.03000     0.00000     0.00000
 24036.10000  8410.03000     0.00000     0.00000
 24111.90000  8410.03000     0.00000   141.91890
 24187.70000  8410.03000     0.00000   142.35380
 24263.50000  8410.03000     0.00000   143.09770
 24339.30000  8410.03000     0.00000   142.90100
 24415.10000  8410.03000     0.00000     0.00000
 24491.00000  8410.03000     0.00000     0.00000
 24566.80000  8410.03000     0.00000     0.00000
 24642.60000  8410.03000     0.00000     0.00000
 24718.40000  8410.03000     0.00000     0.00000
 24794.20000  8410.03000     0.00000     0.00000
 24870.00000  8410.03000     0.00000     0.00000
 24945.80000  8410.03000     0.00000     0.00000
 25021.60000  8410.03000     0.00000     0.00000
 25097.40000  8410.03000     0.00000     0.00000
 25173.20000  8410.03000     0.00000     0.00000
 25249.00000  8410.03000     0.00000   270.48730
 25324.80000  8410.03000     0.00000   271.58960
 25400.70000  8410.03000     0.00000   269.78440
 25476.50000  8410.03000     0.00000     0.00000
 25552.30000  8410.03000     0.00000     0.00000
 25628.10000  8410.03000     0.00000     0.00000
 25703.90000  8410.03000     0.00000     0.00000
 25779.70000  8410.03000     0.00000     0.00000
  7621.75000  8410.03000     0.00000     0.00000
  7737.23000  8410.03000     0.00000     0.00000
 17819.80000  8410.03000     0.00000   160.20080
 18123.00000  8410.03000     0.00000   102.15700
 18047.20000  8410.03000     0.00000   156.62400
  7661.42000  8410.03000     0.00000     0.00000
  7813.04000  8410.03000     0.00000     0.00000
  7888.84000  8410.03000     0.00000     0.00000
  7964.65000  8410.03000     0.00000     0.00000
  8040.46000  8410.03000     0.00000     0.00000
  8116.27000  8410.03000     0.00000     0.00000
  8192.08000  8410.03000     0.00000    72.66350
  8267.89000  8410.03000     0.00000    73.66220
  8343.70000  8410.03000     0.00000    77.61180
  8419.50000  8410.03000     0.00000    90.37440
  8495.31000  8410.03000     0.00000   146.16970
  8571.12000  8410.03000     0.00000   106.45380
  8646.93000  8410.03000     0.00000   140.59030
  8722.74000  8410.03000     0.00000   161.87910
  8798.55000  8410.03000     0.00000   161.60600
  8874.36000  8410.03000     0.00000   120.45740
  8950.17000  8410.03000     0.00000    90.93580
  7612.03000  8436.45000     0.00000     0.00000
  7813.04000  8485.84000     0.00000     0.00000
  7661.42000  8485.84000     0.00000     0.00000
  7737.23000  8485.84000     0.00000     0.00000
 17895.60000  8485.84000     0.00000     0.00000
 17819.80000  8485.84000     0.00000     0.00000
 17592.40000  8485.84000     0.00000   268.76450
  7888.84000  8485.84000     0.00000     0.00000
  7964.65000  8485.84000     0.00000     0.00000
  8040.46000  8485.84000     0.00000     0.00000
  8116.27000  8485.84000     0.00000     0.00000
  8192.08000  8485.84000     0.00000    73.45300
  8267.89000  8485.84000     0.00000    90.94950
  8343.70000  8485.84000     0.00000    91.12950
  8419.50000  8485.84000     0.00000    91.75570
  8495.31000  8485.84000     0.00000   100.65990
  8571.12000  8485.84000     0.00000   147.02380
  8646.93000  8485.84000     0.00000   117.91050
  8722.74000  8485.84000     0.00000   128.55690
  8798.55000  8485.84000     0.00000   158.65180
  8874.36000  8485.84000     0.00000   128.14840
  8950.17000  8485.84000     0.00000    64.48970
  9025.97000  8485.84000     0.00000    83.45880
  9101.78000  8485.84000     0.00000     0.00000
  9177.59000  8485.84000     0.00000   202.76110
  9253.40000  8485.84000     0.00000   140.45780
  9329.21000  8485.84000     0.00000   116.16290
  9405.02000  8485.84000     0.00000   138.45170
  9480.83000  8485.84000     0.00000   155.79770
  9556.64000  8485.84000     0.00000   150.21530
  9632.44000  8485.84000     0.00000   157.14930
  9708.25000  8485.84000     0.00000   159.77460
  9784.06000  8485.84000     0.00000   167.83610
  9859.87000  8485.84000     0.00000   164.51460
  9935.68000  8485.84000     0.00000   170.59520
 10011.50000  8485.84000     0.00000   172.00810
 10087.30000  8485.84000     0.00000   172.61860
 10163.10000  8485.84000     0.00000   177.37110
 10238.90000  8485.84000     0.00000   184.76060
 10314.70000  8485.84000     0.00000   182.02570
 10390.50000  8485.84000     0.00000   188.68380
 10466.30000  8485.84000     0.00000   184.60250
 10542.10000  8485.84000     0.00000   185.77130
 10618.00000  8485.84000     0.00000   174.79150
 10693.80000  8485.84000     0.00000   181.75510
 10769.60000  8485.84000     0.00000   152.34150
 10845.40000  8485.84000     0.00000   184.11230
 10921.20000  8485.84000     0.00000   191.15320
 10997.00000  8485.84000     0.00000   182.30700
