x(m)        y(m)        z(m)        h max (m)
 20094.00000  3482.46000     0.00000     6.73660
 20169.90000  3482.46000     0.00000     6.74250
 20245.70000  3482.46000     0.00000     7.11700
 20321.50000  3482.46000     0.00000     6.73730
 20397.30000  3482.46000     0.00000     6.73730
 20473.10000  3482.46000     0.00000     6.73650
 20548.90000  3482.46000     0.00000     6.73660
 20624.70000  3482.46000     0.00000     6.73670
 20700.50000  3482.46000     0.00000     6.73640
 20776.30000  3482.46000     0.00000     6.73650
 20852.10000  3482.46000     0.00000     6.73800
 20927.90000  3482.46000     0.00000     6.74230
 21003.80000  3482.46000     0.00000     6.73650
 21079.60000  3482.46000     0.00000     6.73650
 21155.40000  3482.46000     0.00000     6.73900
 21231.20000  3482.46000     0.00000     6.73670
 21307.00000  3482.46000     0.00000     6.73660
 21382.80000  3482.46000     0.00000     6.73670
 21458.60000  3482.46000     0.00000     6.73650
 21534.40000  3482.46000     0.00000     6.73640
 21610.20000  3482.46000     0.00000     6.73650
 21686.00000  3482.46000     0.00000     6.73660
 21761.80000  3482.46000     0.00000     6.73660
 21837.60000  3482.46000     0.00000     6.73650
 21913.50000  3482.46000     0.00000     6.73720
 21989.30000  3482.46000     0.00000     6.73650
 22065.10000  3482.46000     0.00000     6.73680
 22140.90000  3482.46000     0.00000     6.73930
 22216.70000  3482.46000     0.00000     6.73780
 22292.50000  3482.46000     0.00000     6.73680
 22368.30000  3482.46000     0.00000     6.73890
 22444.10000  3482.46000     0.00000     6.73700
 22519.90000  3482.46000     0.00000     6.73660
 22595.70000  3482.46000     0.00000     6.73640
 22671.50000  3482.46000     0.00000     6.73660
 22747.40000  3482.46000     0.00000     6.73660
 22823.20000  3482.46000     0.00000     6.73790
 22899.00000  3482.46000     0.00000     6.73660
 22974.80000  3482.46000     0.00000     6.73650
 23050.60000  3482.46000     0.00000     6.73660
 23126.40000  3482.46000     0.00000     6.73820
 23202.20000  3482.46000     0.00000     6.73960
 23278.00000  3482.46000     0.00000     6.73660
 23353.80000  3482.46000     0.00000     6.73640
 23429.60000  3482.46000     0.00000     6.73660
 23505.40000  3482.46000     0.00000     6.73650
 23581.20000  3482.46000     0.00000     6.73650
 23657.10000  3482.46000     0.00000     6.73650
 23732.90000  3482.46000     0.00000     6.73640
 23808.70000  3482.46000     0.00000     6.73660
 23884.50000  3482.46000     0.00000     6.73660
 23960.30000  3482.46000     0.00000     6.73640
 24036.10000  3482.46000     0.00000     6.73650
 24111.90000  3482.46000     0.00000     6.73640
 24187.70000  3482.46000     0.00000     6.73640
 24263.50000  3482.46000     0.00000     6.73650
 24339.30000  3482.46000     0.00000     6.73650
 24415.10000  3482.46000     0.00000     6.73670
 24491.00000  3482.46000     0.00000     6.73660
 24566.80000  3482.46000     0.00000     6.73660
 24642.60000  3482.46000     0.00000     6.73640
 24718.40000  3482.46000     0.00000     6.73650
 24794.20000  3482.46000     0.00000     6.73650
 24870.00000  3482.46000     0.00000     6.73640
 24945.80000  3482.46000     0.00000     6.73650
 25021.60000  3482.46000     0.00000     6.73640
 25097.40000  3482.46000     0.00000     6.73630
 25173.20000  3482.46000     0.00000     6.73630
 25249.00000  3482.46000     0.00000     0.00000
 25324.80000  3482.46000     0.00000     0.00000
 25400.70000  3482.46000     0.00000     6.73640
 25476.50000  3482.46000     0.00000     6.73640
 25552.30000  3482.46000     0.00000     6.73640
 25628.10000  3482.46000     0.00000     6.73640
 25703.90000  3482.46000     0.00000     6.73650
 25779.70000  3482.46000     0.00000     6.73670
 17085.40000  3482.46000     0.00000     9.28600
 17069.00000  3489.78000     0.00000    10.48980
 17061.70000  3493.04000     0.00000    10.48650
 17016.60000  3513.13000     0.00000     6.59230
 16985.90000  3526.79000     0.00000     7.63320
 16964.10000  3536.49000     0.00000     8.75970
 16985.90000  3558.27000     0.00000     9.05860
 17061.70000  3558.27000     0.00000     7.59080
 17137.50000  3558.27000     0.00000     8.81890
 17213.30000  3558.27000     0.00000    10.16170
 17289.10000  3558.27000     0.00000     8.95450
 17364.90000  3558.27000     0.00000     8.05750
 17440.70000  3558.27000     0.00000     9.44790
 17516.60000  3558.27000     0.00000     8.60680
 17592.40000  3558.27000     0.00000     8.31530
 17668.20000  3558.27000     0.00000     7.49770
 17744.00000  3558.27000     0.00000     8.70730
 17819.80000  3558.27000     0.00000     8.97070
 17895.60000  3558.27000     0.00000     8.97850
 17971.40000  3558.27000     0.00000     7.65140
 18047.20000  3558.27000     0.00000     8.09360
 18123.00000  3558.27000     0.00000     9.32200
 18198.80000  3558.27000     0.00000    10.41240
 18274.60000  3558.27000     0.00000     8.71190
 18350.40000  3558.27000     0.00000     7.07010
 18426.30000  3558.27000     0.00000     6.77200
 18502.10000  3558.27000     0.00000     6.74570
 18577.90000  3558.27000     0.00000     7.00900
 18653.70000  3558.27000     0.00000     7.80180
 18729.50000  3558.27000     0.00000     8.38860
 18805.30000  3558.27000     0.00000     7.70970
 18881.10000  3558.27000     0.00000     7.75080
 18956.90000  3558.27000     0.00000     7.40770
 19032.70000  3558.27000     0.00000     6.94570
 19108.50000  3558.27000     0.00000     6.74800
 19184.30000  3558.27000     0.00000     7.09370
 19260.20000  3558.27000     0.00000     7.39860
 19336.00000  3558.27000     0.00000     6.74570
 19411.80000  3558.27000     0.00000     6.89850
 19487.60000  3558.27000     0.00000     6.74100
 19563.40000  3558.27000     0.00000     8.77310
 19639.20000  3558.27000     0.00000     8.22290
 19715.00000  3558.27000     0.00000     6.93370
 19790.80000  3558.27000     0.00000     6.75010
 19866.60000  3558.27000     0.00000     6.73790
 19942.40000  3558.27000     0.00000     6.73640
 20018.20000  3558.27000     0.00000     6.73820
 20094.00000  3558.27000     0.00000     6.73780
 20169.90000  3558.27000     0.00000     6.73690
 20245.70000  3558.27000     0.00000     6.73690
 20321.50000  3558.27000     0.00000     6.73670
 20397.30000  3558.27000     0.00000     6.73700
 20473.10000  3558.27000     0.00000     6.73650
 20548.90000  3558.27000     0.00000     6.73650
 20624.70000  3558.27000     0.00000     6.73820
 20700.50000  3558.27000     0.00000     6.73670
 20776.30000  3558.27000     0.00000     6.73660
 20852.10000  3558.27000     0.00000     6.73710
 20927.90000  3558.27000     0.00000     6.73810
 21003.80000  3558.27000     0.00000     6.73720
 21079.60000  3558.27000     0.00000     6.73660
 21155.40000  3558.27000     0.00000     6.73640
 21231.20000  3558.27000     0.00000     6.73660
 21307.00000  3558.27000     0.00000     6.73660
 21382.80000  3558.27000     0.00000     6.73690
 21458.60000  3558.27000     0.00000     6.73780
 21534.40000  3558.27000     0.00000     6.73680
 21610.20000  3558.27000     0.00000     6.73670
 21686.00000  3558.27000     0.00000     6.73670
 21761.80000  3558.27000     0.00000     6.73660
 21837.60000  3558.27000     0.00000     6.73660
 21913.50000  3558.27000     0.00000     6.73670
 21989.30000  3558.27000     0.00000     6.73720
 22065.10000  3558.27000     0.00000     6.73720
 22140.90000  3558.27000     0.00000     6.73660
 22216.70000  3558.27000     0.00000     6.73730
 22292.50000  3558.27000     0.00000     6.73690
 22368.30000  3558.27000     0.00000     6.73730
 22444.10000  3558.27000     0.00000     6.73640
 22519.90000  3558.27000     0.00000     6.73650
 22595.70000  3558.27000     0.00000     6.73730
 22671.50000  3558.27000     0.00000     6.73700
 22747.40000  3558.27000     0.00000     6.73650
 22823.20000  3558.27000     0.00000     6.73650
 22899.00000  3558.27000     0.00000     6.73670
 22974.80000  3558.27000     0.00000     6.73660
 23050.60000  3558.27000     0.00000     6.75970
 23126.40000  3558.27000     0.00000     7.02960
 23202.20000  3558.27000     0.00000     6.73750
 23278.00000  3558.27000     0.00000     6.73650
 23353.80000  3558.27000     0.00000     6.73660
 23429.60000  3558.27000     0.00000     6.73640
 23505.40000  3558.27000     0.00000     6.73650
 23581.20000  3558.27000     0.00000     6.73670
 23657.10000  3558.27000     0.00000     6.73640
 23732.90000  3558.27000     0.00000     6.73630
 23808.70000  3558.27000     0.00000     6.73650
 23884.50000  3558.27000     0.00000     6.73640
 23960.30000  3558.27000     0.00000     6.73640
 24036.10000  3558.27000     0.00000     6.73650
 24111.90000  3558.27000     0.00000     6.73650
 24187.70000  3558.27000     0.00000     6.73650
 24263.50000  3558.27000     0.00000     6.73660
 24339.30000  3558.27000     0.00000     6.73650
 24415.10000  3558.27000     0.00000     6.73660
 24491.00000  3558.27000     0.00000     6.73660
 24566.80000  3558.27000     0.00000     6.73640
 24642.60000  3558.27000     0.00000     6.73650
 24718.40000  3558.27000     0.00000     6.73650
 24794.20000  3558.27000     0.00000     6.73640
 24870.00000  3558.27000     0.00000     0.00000
 24945.80000  3558.27000     0.00000     6.73620
 25021.60000  3558.27000     0.00000     6.73620
 25097.40000  3558.27000     0.00000     6.73640
 25173.20000  3558.27000     0.00000     6.73650
 25249.00000  3558.27000     0.00000     6.73640
 25324.80000  3558.27000     0.00000     6.73640
 25400.70000  3558.27000     0.00000     6.73650
 25476.50000  3558.27000     0.00000     6.73660
 25552.30000  3558.27000     0.00000     6.73620
 25628.10000  3558.27000     0.00000     6.73660
 25703.90000  3558.27000     0.00000     6.73650
 25779.70000  3558.27000     0.00000     6.73810
 16915.20000  3558.27000     0.00000    10.63130
 16911.70000  3559.84000     0.00000    10.63130
 16910.10000  3560.54000     0.00000    10.63130
 16859.20000  3583.20000     0.00000     9.87520
 16834.30000  3594.29000     0.00000    10.77690
 16806.70000  3606.55000     0.00000     5.74770
 16758.50000  3628.05000     0.00000     9.24110
 16754.30000  3629.91000     0.00000     9.19300
 16758.50000  3634.08000     0.00000     9.24110
 16834.30000  3634.08000     0.00000    10.49550
 16910.10000  3634.08000     0.00000    10.49140
 16985.90000  3634.08000     0.00000     7.83350
 17061.70000  3634.08000     0.00000     7.71220
 17137.50000  3634.08000     0.00000     9.84810
 17213.30000  3634.08000     0.00000     7.16130
 17289.10000  3634.08000     0.00000     8.15510
 17364.90000  3634.08000     0.00000     9.85120
 17440.70000  3634.08000     0.00000     8.73360
 17516.60000  3634.08000     0.00000    10.11940
 17592.40000  3634.08000     0.00000     9.59250
 17668.20000  3634.08000     0.00000     8.49400
 17744.00000  3634.08000     0.00000     9.74340
 17819.80000  3634.08000     0.00000     8.86210
 17895.60000  3634.08000     0.00000     8.06200
 17971.40000  3634.08000     0.00000     8.02180
 18047.20000  3634.08000     0.00000     7.91300
 18123.00000  3634.08000     0.00000     6.95480
 18198.80000  3634.08000     0.00000     9.39720
 18274.60000  3634.08000     0.00000     7.28640
 18350.40000  3634.08000     0.00000     6.89430
 18426.30000  3634.08000     0.00000     6.76390
 18502.10000  3634.08000     0.00000     8.54600
 18577.90000  3634.08000     0.00000     8.84000
 18653.70000  3634.08000     0.00000     8.06390
 18729.50000  3634.08000     0.00000     7.31600
 18805.30000  3634.08000     0.00000     9.68910
 18881.10000  3634.08000     0.00000     8.50070
 18956.90000  3634.08000     0.00000     7.93960
 19032.70000  3634.08000     0.00000     6.88890
 19108.50000  3634.08000     0.00000     6.87580
 19184.30000  3634.08000     0.00000     7.14190
 19260.20000  3634.08000     0.00000     6.74040
 19336.00000  3634.08000     0.00000     6.76440
 19411.80000  3634.08000     0.00000     6.74490
 19487.60000  3634.08000     0.00000     7.45240
 19563.40000  3634.08000     0.00000     6.74130
 19639.20000  3634.08000     0.00000     6.74500
 19715.00000  3634.08000     0.00000     6.74910
 19790.80000  3634.08000     0.00000     6.73650
 19866.60000  3634.08000     0.00000     6.73770
 19942.40000  3634.08000     0.00000     6.73790
 20018.20000  3634.08000     0.00000     6.73720
 20094.00000  3634.08000     0.00000     6.73720
 20169.90000  3634.08000     0.00000     6.76070
 20245.70000  3634.08000     0.00000     6.73790
 20321.50000  3634.08000     0.00000     6.73640
 20397.30000  3634.08000     0.00000     6.73640
 20473.10000  3634.08000     0.00000     6.73640
 20548.90000  3634.08000     0.00000     6.73680
 20624.70000  3634.08000     0.00000     6.73650
 20700.50000  3634.08000     0.00000     6.74350
 20776.30000  3634.08000     0.00000     6.74500
 20852.10000  3634.08000     0.00000     6.73720
 20927.90000  3634.08000     0.00000     6.73700
 21003.80000  3634.08000     0.00000     6.73640
 21079.60000  3634.08000     0.00000     6.73650
 21155.40000  3634.08000     0.00000     6.73660
 21231.20000  3634.08000     0.00000     6.73760
 21307.00000  3634.08000     0.00000     6.74340
 21382.80000  3634.08000     0.00000     6.73730
 21458.60000  3634.08000     0.00000     6.73670
 21534.40000  3634.08000     0.00000     6.73650
 21610.20000  3634.08000     0.00000     6.73650
 21686.00000  3634.08000     0.00000     6.73730
 21761.80000  3634.08000     0.00000     6.73870
 21837.60000  3634.08000     0.00000     6.74170
 21913.50000  3634.08000     0.00000     6.73750
 21989.30000  3634.08000     0.00000     6.73670
 22065.10000  3634.08000     0.00000     6.74040
 22140.90000  3634.08000     0.00000     6.73650
 22216.70000  3634.08000     0.00000     6.73700
 22292.50000  3634.08000     0.00000     6.73670
 22368.30000  3634.08000     0.00000     6.73700
 22444.10000  3634.08000     0.00000     6.73820
 22519.90000  3634.08000     0.00000     6.73670
 22595.70000  3634.08000     0.00000     6.73650
 22671.50000  3634.08000     0.00000     6.73710
 22747.40000  3634.08000     0.00000     6.73660
 22823.20000  3634.08000     0.00000     6.73660
 22899.00000  3634.08000     0.00000     6.74330
 22974.80000  3634.08000     0.00000     6.73660
 23050.60000  3634.08000     0.00000     6.73650
 23126.40000  3634.08000     0.00000     6.73660
 23202.20000  3634.08000     0.00000     6.73650
